32120,1782,1801,3A,3A,6
32140,1439,1471,5B,5B,17
32140,1451,1824,5A,Teachers
32140,1452,1495,5A,5A,10
32140,1459,1486,5A,5B,4
32140,1495,1498,5A,5A,13
32140,1495,1592,5A,5B,1
32140,1504,1548,4A,4A,32
32140,1628,1916,2A,2A,33
32140,1711,1787,1A,1A,72
32140,1714,1795,3A,3A,38
32140,1722,1748,3A,3A
32140,1737,1909,3A,3A,109
32140,1738,1780,3A,3A,60
32140,1748,1801,3A,3A,9
32140,1902,1916,2A,2A,9
32160,1426,1437,5B,5B,15
32160,1426,1502,5B,5A,3
32160,1498,1592,5A,5B,4
32160,1498,1824,5A,Teachers
32160,1560,1579,3B,3B,4
32160,1643,1852,2A,Teachers,9
32160,1746,1748,Teachers,3A,5
32160,1821,1866,4B,4B,31
32160,1880,1895,4B,4B,20
32160,1917,1919,2A,2A,6
32180,1426,1585,5B,5B,41
32180,1437,1520,5B,5A,4
32180,1441,1443,5B,5B,3
32180,1441,1486,5B,5B,40
32180,1441,1511,5B,5A
32180,1441,1824,5B,Teachers,1
32180,1459,1471,5A,5B,16
32180,1471,1516,5B,5A,4
32180,1489,1495,5B,5A,27
32180,1511,1824,5A,Teachers
32180,1609,1919,2A,2A
32180,1625,1648,2A,2A,30
32180,1752,1783,1A,1A,22
32180,1770,1778,1A,1A,6
32180,1908,1912,1B,1B,34
32200,1426,1824,5B,Teachers,17
32200,1428,1486,5B,5B
32200,1437,1585,5B,5B,36
32200,1437,1824,5B,Teachers,35
32200,1603,1852,2A,Teachers
32200,1604,1919,2A,2A,1
32200,1613,1916,2A,2A,75
32200,1641,1911,2A,2A,1
32200,1661,1682,1B,1B,185
32200,1852,1913,Teachers,2A,4
32220,1486,1511,5B,5A,26
32220,1673,1688,1B,1B,24
32220,1673,1745,1B,Teachers,15
32220,1673,1920,1B,1B,2
32240,1461,1480,5A,5B,59
32240,1606,1852,2A,Teachers,2
32240,1648,1852,2A,Teachers
32240,1719,1809,3A,3A,16
32260,1525,1546,4A,4A,12
32260,1538,1815,4A,4A,26
32260,1665,1920,1B,1B,111
32280,1525,1533,4A,4A,5
32280,1604,1628,2A,2A,4
32280,1767,1774,1A,1A,12
32300,1451,1489,5A,5B,49
32300,1538,1548,4A,4A,2
32300,1546,1548,4A,4A,72
32300,1604,1613,2A,2A,2
32300,1613,1852,2A,Teachers,14
32300,1628,1852,2A,Teachers,12
32300,1675,1696,1B,1B,28
32300,1687,1920,1B,1B,34
32300,1847,1857,4B,4B,40
32320,1439,1459,5B,5A,6
32320,1504,1797,4A,4A,24
32320,1668,1824,Teachers,Teachers,17
32320,1719,1843,3A,3A,42
32320,1737,1738,3A,3A,33
32320,1764,1770,1A,1A,8
32340,1737,1780,3A,3A,50
32360,1426,1443,5B,5B,34
32360,1489,1592,5B,5B,25
32360,1532,1653,4A,Teachers,8
32360,1738,1909,3A,3A,42
32360,1760,1770,1A,1A,26
32380,1504,1525,4A,4A,17
32400,1479,1482,5A,5B,1
32400,1504,1533,4A,4A,41
32400,1504,1539,4A,4A,8
32400,1558,1579,3B,3B,41
32400,1760,1766,1A,1A,23
32400,1760,1796,1A,1A,71
32400,1761,1796,1A,1A,3
32400,1766,1796,1A,1A,8
32420,1700,1727,3B,3B,3
32420,1711,1775,1A,1A,6
32420,1792,1796,1A,1A,3
32420,1796,1798,1A,1A,46
32440,1461,1501,5A,5A,68
32440,1552,1580,3B,3B,7
32440,1580,1735,3B,3B,4
32440,1711,1774,1A,1A,32
32440,1712,1735,3B,3B,2
32440,1719,1859,3A,3A,87
32440,1753,1760,Teachers,1A,5
32440,1764,1774,1A,1A,41
32440,1764,1787,1A,1A,20
32460,1480,1501,5B,5A,11
32460,1594,1712,3B,3B,13
32460,1685,1712,3B,3B,5
32460,1700,1707,3B,3B,67
32460,1711,1772,1A,1A,10
32460,1720,1737,3A,3A,19
32460,1727,1731,3B,3B,88
32460,1760,1774,1A,1A,7
32480,1570,1580,3B,3B,5
32480,1753,1759,Teachers,1A,1
32500,1538,1539,4A,4A,12
32500,1555,1685,3B,3B,88
32500,1558,1574,3B,3B,84
32500,1558,1735,3B,3B,13
32500,1560,1567,3B,3B,12
32500,1567,1579,3B,3B,9
32500,1579,1735,3B,3B,3
32500,1665,1779,1B,1B,39
32520,1538,1653,4A,Teachers,20
32520,1682,1695,1B,1B,72
32520,1819,1865,4B,4B,46
32540,1500,1533,4A,4A,17
32540,1560,1685,3B,3B,12
32540,1560,1712,3B,3B,7
32540,1564,1735,3B,3B,7
32540,1567,1712,3B,3B,5
32540,1579,1700,3B,3B,69
32540,1580,1685,3B,3B,187
32540,1673,1695,1B,1B,98
32560,1504,1538,4A,4A,7
32560,1519,1528,4A,4A,8
32560,1555,1579,3B,3B,35
32560,1681,1908,1B,1B,60
32560,1801,1843,3A,3A,15
32560,1802,1821,4B,4B,84
32580,1572,1580,3B,3B,53
32580,1680,1688,1B,1B,67
32580,1722,1833,3A,3A,58
32600,1562,1707,3B,3B,42
32600,1752,1760,1A,1A,3
32600,1821,1857,4B,4B,214
32620,1443,1511,5B,5A,5
32620,1567,1727,3B,3B,90
32620,1656,1908,1B,1B,51
32620,1774,1792,1A,1A,2
32620,1775,1787,1A,1A,44
32640,1680,1745,1B,Teachers,22
32640,1753,1772,Teachers,1A,3
32640,1759,1764,1A,1A,13
32640,1760,1772,1A,1A,3
32640,1764,1798,1A,1A,7
32640,1772,1783,1A,1A,15
32660,1503,1504,4A,4A,6
32660,1504,1528,4A,4A,14
32660,1551,1712,3B,3B,15
32680,1504,1519,4A,4A,79
32680,1661,1684,1B,1B,23
32680,1684,1745,1B,Teachers,26
32680,1711,1778,1A,1A,14
32680,1752,1798,1A,1A,5
32680,1753,1761,Teachers,1A,8
32680,1753,1774,Teachers,1A,5
32680,1760,1761,1A,1A,5
32680,1760,1798,1A,1A,18
32680,1761,1772,1A,1A,4
32700,1504,1705,4A,4A,67
32700,1574,1735,3B,3B,4
32700,1764,1775,1A,1A,25
32720,1528,1546,4A,4A,21
32720,1555,1558,3B,3B,26
32720,1574,1700,3B,3B,67
32720,1650,1713,Teachers,2B,6
32720,1767,1775,1A,1A,28
32740,1528,1548,4A,4A,36
32740,1574,1707,3B,3B,155
32740,1711,1753,1A,Teachers,4
32740,1741,1843,3A,3A,11
32740,1753,1757,Teachers,1A
32740,1778,1787,1A,1A,5
32760,1650,1854,Teachers,2B,4
32760,1731,1735,3B,3B,8
32760,1764,1772,1A,1A,11
32760,1774,1787,1A,1A,8
32780,1753,1764,Teachers,1A
32780,1764,1783,1A,1A,7
32780,1772,1778,1A,1A,6
32780,1772,1787,1A,1A,45
32800,1558,1727,3B,3B,59
32800,1574,1727,3B,3B,84
32800,1702,1889,2B,2B,247
32800,1775,1783,1A,1A,14
32800,1863,1889,2B,2B,1
32820,1503,1528,4A,4A,47
32820,1520,1668,5A,Teachers,22
32820,1688,1912,1B,1B,22
32820,1711,1783,1A,1A,8
32820,1745,1912,Teachers,1B,23
32820,1759,1783,1A,1A,20
32820,1820,1833,3A,3A,54
32840,1524,1528,4A,4A,7
32840,1551,1727,3B,3B,3
32840,1564,1570,3B,3B,21
32840,1650,1704,Teachers,2B,6
32840,1723,1801,3A,3A,6
32840,1723,1843,3A,3A,8
32840,1749,1863,2B,2B,112
32860,1653,1705,Teachers,4A,8
32860,1704,1713,2B,2B,52
32860,1745,1920,Teachers,1B,6
32880,1650,1898,Teachers,2B,14
32880,1656,1745,1B,Teachers,2
32880,1775,1792,1A,1A,10
32880,1783,1792,1A,1A,11
32900,1664,1675,1B,1B,63
32900,1666,1675,1B,1B,7
32900,1753,1787,Teachers,1A,2
32900,1757,1768,1A,1A,65
32900,1855,1883,2B,2B,21
32920,1579,1580,3B,3B,3
32920,1650,1877,Teachers,2B,4
32920,1675,1908,1B,1B,27
32920,1711,1764,1A,1A,24
32920,1782,1859,3A,3A,75
32920,1861,1877,2B,2B,3
32940,1533,1546,4A,4A,44
32940,1533,1548,4A,4A,8
32940,1753,1783,Teachers,1A,7
32960,1650,1739,Teachers,2B,5
32960,1706,1718,2B,2B,14
32960,1706,1858,2B,2B,4
32960,1706,1872,2B,2B,4
32960,1718,1858,2B,2B,29
32960,1718,1872,2B,2B,23
32960,1739,1743,2B,2B,12
32960,1757,1778,1A,1A,25
32960,1805,1880,4B,4B,22
32960,1858,1872,2B,2B,8
32960,1877,1890,2B,2B,149
32960,1890,1898,2B,2B,134
32980,1617,1902,2A,2A,2
32980,1650,1706,Teachers,2B,17
32980,1650,1708,Teachers,2B,9
32980,1674,1695,1B,1B,6
32980,1674,1745,1B,Teachers,29
32980,1688,1908,1B,1B,22
32980,1708,1851,2B,2B,20
32980,1761,1792,1A,1A,1
33000,1525,1528,4A,4A,61
33000,1617,1628,2A,2A
33000,1706,1851,2B,2B,150
33000,1718,1898,2B,2B,2
33000,1743,1887,2B,2B,99
33000,1759,1761,1A,1A,17
33000,1759,1772,1A,1A,4
33000,1851,1861,2B,2B,45
33020,1528,1533,4A,4A,23
33020,1604,1617,2A,2A,3
33020,1650,1872,Teachers,2B,8
33020,1706,1861,2B,2B,134
33020,1708,1858,2B,2B,42
33020,1711,1761,1A,1A,26
33020,1749,1883,2B,2B,96
33020,1854,1872,2B,2B,1
33040,1663,1779,1B,1B,56
33040,1664,1696,1B,1B,8
33040,1664,1908,1B,1B,27
33040,1684,1688,1B,1B,49
33040,1684,1779,1B,1B,57
33040,1780,1909,3A,3A,22
33040,1872,1877,2B,2B,13
33060,1704,1877,2B,2B,81
33060,1761,1766,1A,1A,14
33060,1766,1774,1A,1A,10
33060,1766,1792,1A,1A,6
33060,1768,1796,1A,1A,43
33080,1552,1555,3B,3B,122
33080,1563,1592,5B,5B,2
33100,1560,1709,3B,Teachers,4
33100,1562,1574,3B,3B,47
33100,1632,1835,4B,4B,53
33100,1708,1743,2B,2B,126
33100,1772,1792,1A,1A,11
33120,1562,1567,3B,3B,62
33120,1706,1743,2B,2B,22
33140,1552,1712,3B,3B,11
33140,1650,1890,Teachers,2B,13
33140,1702,1854,2B,2B,97
33140,1718,1887,2B,2B,153
33140,1743,1861,2B,2B,43
33140,1883,1897,2B,2B,22
33160,1431,1453,5B,5A,44
33160,1684,1920,1B,1B,15
33160,1801,1822,3A,3A,56
33180,1594,1709,3B,Teachers,3
33180,1706,1708,2B,2B,10
33180,1911,1919,2A,2A,4
33200,1500,1504,4A,4A,9
33200,1500,1653,4A,Teachers,13
33200,1528,1532,4A,4A,16
33200,1532,1533,4A,4A,62
33220,1500,1546,4A,4A,11
33220,1503,1533,4A,4A,31
33240,1666,1682,1B,1B,13
33240,1757,1796,1A,1A,16
33240,1778,1796,1A,1A,8
33240,1783,1796,1A,1A,16
33260,1718,1855,2B,2B,89
33260,1768,1792,1A,1A,9
33260,1795,1859,3A,3A,48
33280,1664,1745,1B,Teachers,48
33280,1695,1745,1B,Teachers,25
33280,1719,1746,3A,Teachers,4
33280,1719,1820,3A,3A,6
33300,1719,1782,3A,3A,29
33300,1719,1833,3A,3A,9
33300,1770,1792,1A,1A,6
33320,1426,1511,5B,5A,10
33320,1719,1748,3A,3A,106
33320,1759,1766,1A,1A,14
33340,1704,1863,2B,2B,7
33360,1572,1709,3B,Teachers,5
33380,1656,1674,1B,1B,52
33380,1713,1863,2B,2B,88
33440,1665,1684,1B,1B,5
33440,1783,1798,1A,1A,20
33460,1501,1578,5A,5B,7
33460,1666,1670,1B,1B,13
33480,1549,1705,4A,4A,13
33480,1752,1757,1A,1A,14
33480,1752,1796,1A,1A,6
33520,1673,1687,1B,1B,44
33540,1560,1731,3B,3B,53
33540,1664,1680,1B,1B,21
33540,1675,1745,1B,Teachers,13
33540,1713,1897,2B,2B,13
33560,1616,1648,2A,2A,7
33560,1664,1688,1B,1B,99
33580,1674,1908,1B,1B,12
33580,1732,1889,2B,2B,77
33580,1818,1821,4B,4B,15
33600,1504,1532,4A,4A,7
33600,1533,1668,4A,Teachers
33600,1653,1668,Teachers,Teachers,4
33600,1745,1908,Teachers,1B,16
33620,1428,1489,5B,5B,4
33620,1533,1538,4A,4A,21
33620,1552,1567,3B,3B,18
33620,1665,1698,1B,1B,42
33620,1720,1909,3A,3A,62
33640,1567,1707,3B,3B,65
33640,1761,1767,1A,1A,12
33640,1807,1895,4B,4B,26
33660,1560,1707,3B,3B,4
33660,1560,1735,3B,3B,2
33660,1567,1735,3B,3B,29
33660,1661,1745,1B,Teachers,19
33660,1682,1745,1B,Teachers,3
33660,1707,1709,3B,Teachers,6
33660,1707,1735,3B,3B,5
33680,1551,1560,3B,3B,19
33680,1650,1718,Teachers,2B,23
33680,1712,1727,3B,3B,77
33680,1719,1741,3A,3A,12
33700,1555,1727,3B,3B,7
33700,1560,1574,3B,3B,7
33700,1570,1709,3B,Teachers,6
33700,1753,1767,Teachers,1A,4
33700,1761,1770,1A,1A,3
33720,1551,1555,3B,3B,3
33720,1580,1727,3B,3B,3
33720,1650,1851,Teachers,2B,17
33720,1809,1843,3A,3A,8
33760,1480,1516,5B,5A,4
33760,1545,1797,4A,4A,36
33760,1670,1681,1B,1B,1
33760,1670,1684,1B,1B,4
33780,1546,1549,4A,4A,26
33780,1670,1688,1B,1B,47
33780,1674,1684,1B,1B,44
33780,1674,1688,1B,1B,7
33800,1688,1698,1B,1B,7
33800,1757,1770,1A,1A,3
33800,1887,1889,2B,2B,9
33820,1525,1797,4A,4A,14
33820,1570,1712,3B,3B,31
33820,1574,1685,3B,3B,38
33820,1604,1648,2A,2A,7
33820,1802,1865,4B,4B,5
33840,1800,1838,3A,3A,32
33840,1803,1818,4B,4B
33840,1852,1916,Teachers,2A,13
33860,1567,1700,3B,3B,17
33860,1650,1863,Teachers,2B,6
33860,1700,1709,3B,Teachers,13
33860,1700,1735,3B,3B,5
33860,1761,1764,1A,1A,1
33860,1819,1821,4B,4B,12
33860,1852,1907,Teachers,2A,7
33880,1558,1685,3B,3B,92
33880,1606,1643,2A,2A,2
33880,1684,1695,1B,1B,15
33880,1709,1735,Teachers,3B,17
33880,1752,1764,1A,1A,24
33880,1752,1767,1A,1A,15
33880,1857,1895,4B,4B,150
33900,1617,1913,2A,2A,1
33900,1617,1922,2A,2A
33900,1630,1857,4B,4B,3
33900,1739,1897,2B,2B,3
33900,1748,1833,3A,3A,51
33900,1819,1857,4B,4B,13
33900,1819,1895,4B,4B,27
33920,1630,1895,4B,4B,4
33920,1632,1857,4B,4B,11
33920,1687,1695,1B,1B,19
33920,1913,1916,2A,2A
33940,1555,1574,3B,3B,15
33940,1664,1684,1B,1B,8
33940,1752,1772,1A,1A,20
33960,1574,1709,3B,Teachers,7
33960,1680,1697,1B,1B,47
33960,1681,1765,1B,1B,109
33960,1688,1697,1B,1B,63
33960,1697,1912,1B,1B,210
33960,1757,1772,1A,1A,5
33960,1852,1919,Teachers,2A,8
33980,1548,1797,4A,4A,6
33980,1666,1687,1B,1B,7
33980,1711,1757,1A,1A,1
33980,1765,1908,1B,1B,115
34000,1664,1670,1B,1B,10
34000,1807,1866,4B,4B
34000,1855,1872,2B,2B,51
34040,1560,1580,3B,3B,50
34040,1574,1579,3B,3B,16
34040,1632,1803,4B,4B,7
34040,1857,1866,4B,4B,66
34060,1681,1912,1B,1B,107
34060,1697,1698,1B,1B,44
34060,1697,1908,1B,1B,25
34080,1528,1653,4A,Teachers,14
34080,1663,1673,1B,1B,7
34080,1673,1684,1B,1B,10
34080,1779,1920,1B,1B,83
34080,1833,1859,3A,3A,2
34100,1872,1887,2B,2B,5
34120,1632,1865,4B,4B,1
34120,1656,1765,1B,1B,44
34140,1681,1697,1B,1B,22
34140,1759,1767,1A,1A,58
34160,1641,1852,2A,Teachers,8
34160,1661,1688,1B,1B,14
34180,1519,1653,4A,Teachers,1
34180,1519,1705,4A,4A,2
34180,1560,1727,3B,3B,20
34180,1661,1664,1B,1B,15
34180,1722,1820,3A,3A,11
34180,1761,1768,1A,1A,4
34180,1907,1917,2A,2A,3
34200,1555,1700,3B,3B,33
34200,1661,1666,1B,1B,23
34200,1759,1787,1A,1A,83
34200,1778,1792,1A,1A,27
34220,1562,1709,3B,Teachers,8
34220,1650,1887,Teachers,2B,13
34220,1661,1920,1B,1B,12
34220,1663,1688,1B,1B,8
34220,1763,1833,3A,3A,10
34220,1765,1912,1B,1B,31
34240,1685,1709,3B,Teachers,6
34240,1704,1718,2B,2B,4
34240,1855,1890,2B,2B,12
34260,1528,1705,4A,4A,106
34260,1664,1666,1B,1B,33
34260,1666,1673,1B,1B,16
34260,1752,1753,1A,Teachers,3
34280,1528,1545,4A,4A,12
34280,1697,1745,1B,Teachers,45
34280,1704,1743,2B,2B,23
34280,1739,1872,2B,2B,124
34280,1847,1866,4B,4B,65
34320,1551,1572,3B,3B,50
34320,1579,1709,3B,Teachers
34320,1685,1700,3B,3B,7
34340,1555,1562,3B,3B,3
34340,1555,1567,3B,3B,21
34340,1737,1843,3A,3A,7
34400,1489,1498,5B,5A,2
34400,1555,1707,3B,3B,8
34400,1663,1674,1B,1B,8
34400,1768,1798,1A,1A,42
34400,1847,1865,4B,4B,3
34420,1555,1560,3B,3B,9
